income,federal,HI,DC,CA,MN,SC,OR,ME,VT,NE,DE,AR,WV,NY,IA,ID,CT,VA,NJ,GA,KS,KY,WI,MA,NM,MD,IL,NC,MT,MS,OK,RI,MI,MO,CO,AL,AZ,OH,IN,PA,LA,UT,ND,WA,AK,FL,NV,NH,SD,TN,TX,WY
159200.00,0.197765,0.074031,0.071428,0.069013,0.061386,0.064329,0.064297,0.058533,0.055257,0.058154,0.057603,0.058236,0.056734,0.056351,0.055307,0.054978,0.052704,0.053831,0.051255,0.051692,0.051121,0.049304,0.047569,0.048141,0.045372,0.045838,0.047137,0.046703,0.045459,0.045276,0.044082,0.038775,0.038229,0.038311,0.036509,0.037520,0.035259,0.029744,0.031651,0.030700,0.029142,0.019214,0.019991,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
160000.00,0.198202,0.074094,0.071496,0.069133,0.061572,0.064388,0.064347,0.058598,0.055361,0.058205,0.057645,0.058247,0.056775,0.056381,0.055350,0.055004,0.052750,0.053849,0.051317,0.051721,0.051150,0.049307,0.047596,0.048150,0.045410,0.045884,0.047149,0.046719,0.045484,0.045300,0.044099,0.038880,0.038250,0.038322,0.036554,0.037519,0.035308,0.029795,0.031654,0.030700,0.029155,0.019365,0.020013,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
160800.00,0.198416,0.074156,0.071563,0.069252,0.061756,0.064447,0.064419,0.058662,0.055463,0.058256,0.057687,0.058259,0.056816,0.056412,0.055413,0.055028,0.052796,0.053867,0.051379,0.051750,0.051179,0.049311,0.047623,0.048159,0.045447,0.045929,0.047160,0.046735,0.045525,0.045323,0.044116,0.038985,0.038271,0.038345,0.036598,0.037531,0.035356,0.029845,0.031657,0.030700,0.029179,0.019515,0.020036,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
161600.00,0.198628,0.074217,0.071630,0.069369,0.061938,0.064505,0.064490,0.058726,0.055565,0.058306,0.057728,0.058270,0.056856,0.056442,0.055475,0.055053,0.052842,0.053885,0.051440,0.051778,0.051208,0.049314,0.047650,0.048168,0.045484,0.045974,0.047172,0.046750,0.045566,0.045347,0.044133,0.039088,0.038292,0.038368,0.036642,0.037542,0.035403,0.029895,0.031660,0.030700,0.029202,0.019663,0.020068,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
162400.00,0.198838,0.074277,0.071696,0.069486,0.062118,0.064562,0.064561,0.058789,0.055666,0.058356,0.057768,0.058281,0.056897,0.056472,0.055536,0.055077,0.052887,0.053903,0.051500,0.051807,0.051236,0.049318,0.047676,0.048177,0.045521,0.046018,0.047183,0.046766,0.045607,0.045369,0.044150,0.039191,0.038313,0.038391,0.036686,0.037553,0.035451,0.029944,0.031664,0.030700,0.029225,0.019810,0.020109,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163200.00,0.199047,0.074337,0.071761,0.069601,0.062296,0.064619,0.064631,0.058851,0.055765,0.058405,0.057809,0.058292,0.056936,0.056501,0.055597,0.055102,0.052931,0.053921,0.051560,0.051835,0.051265,0.049321,0.047702,0.048186,0.045557,0.046062,0.047195,0.046781,0.045647,0.045392,0.044166,0.039292,0.038333,0.038414,0.036729,0.037565,0.035498,0.029993,0.031667,0.030700,0.029247,0.019956,0.020151,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164000.00,0.199255,0.074396,0.071826,0.069715,0.062473,0.064675,0.064700,0.058913,0.055864,0.058454,0.057849,0.058302,0.056976,0.056530,0.055657,0.055125,0.052976,0.053938,0.051619,0.051862,0.051293,0.049324,0.047728,0.048195,0.045593,0.046106,0.047206,0.046796,0.045686,0.045415,0.044182,0.039393,0.038354,0.038436,0.036772,0.037576,0.035544,0.030041,0.031670,0.030700,0.029270,0.020100,0.020191,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
164800.00,0.199460,0.074455,0.071890,0.069828,0.062648,0.064731,0.064769,0.058974,0.055962,0.058502,0.057888,0.058313,0.057015,0.056559,0.055717,0.055149,0.053019,0.053956,0.051678,0.051890,0.051320,0.049328,0.047753,0.048204,0.045628,0.046149,0.047217,0.046812,0.045725,0.045437,0.044198,0.039492,0.038374,0.038458,0.036814,0.037586,0.035590,0.030089,0.031673,0.030700,0.029292,0.020243,0.020232,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165600.00,0.199665,0.074513,0.071953,0.069940,0.062821,0.064786,0.064837,0.059034,0.056059,0.058550,0.057928,0.058324,0.057053,0.056588,0.055776,0.055173,0.053063,0.053973,0.051736,0.051917,0.051348,0.049331,0.047779,0.048213,0.045664,0.046192,0.047228,0.046826,0.045764,0.045459,0.044214,0.039591,0.038394,0.038480,0.036856,0.037597,0.035635,0.030136,0.031676,0.030700,0.029314,0.020384,0.020272,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166400.00,0.199867,0.074571,0.072016,0.070051,0.062992,0.064841,0.064904,0.059094,0.056154,0.058598,0.057966,0.058334,0.057091,0.056617,0.055834,0.055196,0.053106,0.053990,0.051793,0.051944,0.051375,0.049334,0.047804,0.048221,0.045699,0.046234,0.047239,0.046841,0.045803,0.045481,0.044230,0.039689,0.038413,0.038502,0.036898,0.037608,0.035680,0.030183,0.031679,0.030700,0.029336,0.020524,0.020311,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
167200.00,0.200068,0.074628,0.072078,0.070161,0.063162,0.064895,0.064971,0.059154,0.056249,0.058644,0.058005,0.058344,0.057129,0.056645,0.055892,0.055219,0.053148,0.054006,0.051850,0.051970,0.051402,0.049337,0.047829,0.048230,0.045733,0.046276,0.047250,0.046856,0.045841,0.045502,0.044246,0.039785,0.038433,0.038524,0.036939,0.037619,0.035725,0.030230,0.031682,0.030700,0.029357,0.020663,0.020351,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168000.00,0.200268,0.074685,0.072139,0.070270,0.063330,0.064949,0.065037,0.059212,0.056343,0.058691,0.058043,0.058355,0.057167,0.056673,0.055949,0.055241,0.053190,0.054023,0.051907,0.051996,0.051429,0.049340,0.047853,0.048238,0.045767,0.046318,0.047261,0.046870,0.045878,0.045524,0.044261,0.039881,0.038452,0.038545,0.036980,0.037629,0.035769,0.030276,0.031685,0.030700,0.029379,0.020800,0.020389,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
168800.00,0.200467,0.074741,0.072200,0.070377,0.063497,0.065002,0.065102,0.059271,0.056437,0.058737,0.058081,0.058365,0.057204,0.056700,0.056006,0.055264,0.053232,0.054040,0.051963,0.052023,0.051455,0.049344,0.047878,0.048246,0.045801,0.046359,0.047271,0.046885,0.045916,0.045545,0.044277,0.039976,0.038472,0.038566,0.037020,0.037639,0.035813,0.030321,0.031688,0.030700,0.029400,0.020936,0.020428,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
169600.00,0.200663,0.074796,0.072261,0.070484,0.063662,0.065054,0.065167,0.059328,0.056529,0.058783,0.058118,0.058375,0.057241,0.056728,0.056063,0.055286,0.053274,0.054056,0.052018,0.052048,0.051481,0.049347,0.047902,0.048255,0.045835,0.046400,0.047282,0.046899,0.045953,0.045566,0.044292,0.040070,0.038491,0.038587,0.037060,0.037650,0.035856,0.030367,0.031691,0.030700,0.029421,0.021071,0.020466,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
170400.00,0.200859,0.074851,0.072320,0.070590,0.063826,0.065106,0.065231,0.059385,0.056620,0.058828,0.058155,0.058385,0.057277,0.056755,0.056118,0.055308,0.053315,0.054072,0.052073,0.052074,0.051507,0.049350,0.047926,0.048263,0.045868,0.046440,0.047292,0.046913,0.045989,0.045587,0.044307,0.040163,0.038509,0.038608,0.037100,0.037660,0.035899,0.030411,0.031693,0.030700,0.029442,0.021204,0.020504,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
171200.00,0.201053,0.074905,0.072380,0.070694,0.063988,0.065158,0.065295,0.059442,0.056711,0.058872,0.058192,0.058395,0.057313,0.056782,0.056174,0.055330,0.053355,0.054088,0.052127,0.052099,0.051533,0.049353,0.047950,0.048271,0.045901,0.046480,0.047303,0.046927,0.046026,0.045607,0.044322,0.040255,0.038528,0.038628,0.037139,0.037670,0.035942,0.030456,0.031696,0.030700,0.029462,0.021336,0.020541,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
172000.00,0.201245,0.074959,0.072438,0.070798,0.064148,0.065209,0.065358,0.059498,0.056801,0.058917,0.058228,0.058405,0.057349,0.056808,0.056228,0.055352,0.053395,0.054104,0.052181,0.052124,0.051558,0.049356,0.047973,0.048279,0.045934,0.046520,0.047313,0.046941,0.046062,0.045628,0.044337,0.040347,0.038547,0.038649,0.037178,0.037680,0.035984,0.030500,0.031699,0.030700,0.029483,0.021467,0.020578,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
172800.00,0.201437,0.075013,0.072497,0.070901,0.064307,0.065260,0.065420,0.059554,0.056889,0.058961,0.058264,0.058414,0.057384,0.056834,0.056282,0.055374,0.053435,0.054120,0.052234,0.052149,0.051583,0.049359,0.047996,0.048287,0.045966,0.046559,0.047323,0.046955,0.046097,0.045648,0.044351,0.040437,0.038565,0.038669,0.037217,0.037690,0.036025,0.030543,0.031702,0.030700,0.029503,0.021597,0.020615,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
173600.00,0.201626,0.075066,0.072554,0.071003,0.064465,0.065310,0.065483,0.059609,0.056978,0.059004,0.058300,0.058424,0.057419,0.056861,0.056336,0.055395,0.053475,0.054135,0.052287,0.052174,0.051608,0.049362,0.048019,0.048295,0.045998,0.046598,0.047333,0.046968,0.046133,0.045668,0.044366,0.040527,0.038583,0.038689,0.037255,0.037700,0.036067,0.030586,0.031705,0.030700,0.029523,0.021726,0.020651,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
174400.00,0.201815,0.075118,0.072611,0.071104,0.064621,0.065360,0.065544,0.059663,0.057065,0.059047,0.058335,0.058433,0.057454,0.056886,0.056389,0.055416,0.053514,0.054151,0.052339,0.052198,0.051633,0.049365,0.048042,0.048303,0.046052,0.046636,0.047343,0.046982,0.046167,0.045688,0.044380,0.040616,0.038601,0.038708,0.037293,0.037709,0.036108,0.030629,0.031707,0.030700,0.029543,0.021853,0.020687,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
175200.00,0.202002,0.075170,0.072668,0.071204,0.064776,0.065409,0.065605,0.059717,0.057151,0.059090,0.058370,0.058443,0.057489,0.056912,0.056442,0.055437,0.053553,0.054166,0.052391,0.052223,0.051658,0.049368,0.048065,0.048311,0.046133,0.046675,0.047353,0.046995,0.046202,0.045708,0.044394,0.040704,0.038619,0.038728,0.037330,0.037719,0.036148,0.030671,0.031710,0.030700,0.029562,0.021979,0.020723,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176000.00,0.202188,0.075222,0.072724,0.071303,0.064929,0.065458,0.065665,0.059771,0.057237,0.059132,0.058405,0.058452,0.057523,0.056938,0.056494,0.055458,0.053591,0.054181,0.052443,0.052247,0.051682,0.049370,0.048087,0.048318,0.046213,0.046712,0.047362,0.047008,0.046237,0.045727,0.044409,0.040791,0.038636,0.038748,0.037367,0.037729,0.036189,0.030713,0.031713,0.030700,0.029582,0.022105,0.020759,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
176800.00,0.202372,0.075273,0.072779,0.071401,0.065081,0.065507,0.065724,0.059824,0.057322,0.059174,0.058439,0.058462,0.057557,0.056963,0.056546,0.055478,0.053629,0.054196,0.052494,0.052270,0.051706,0.049373,0.048110,0.048326,0.046292,0.046750,0.047372,0.047021,0.046270,0.045747,0.044423,0.040878,0.038654,0.038767,0.037404,0.037738,0.036229,0.030755,0.031715,0.030700,0.029601,0.022229,0.020794,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
177600.00,0.202556,0.075323,0.072834,0.071498,0.065232,0.065555,0.065783,0.059877,0.057406,0.059216,0.058473,0.058471,0.057590,0.056988,0.056597,0.055499,0.053667,0.054211,0.052544,0.052294,0.051730,0.049376,0.048132,0.048333,0.046371,0.046787,0.047382,0.047034,0.046304,0.045766,0.044436,0.040963,0.038671,0.038786,0.037440,0.037748,0.036268,0.030796,0.031718,0.030700,0.029620,0.022351,0.020828,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
178400.00,0.202738,0.075373,0.072889,0.071595,0.065381,0.065602,0.065842,0.059929,0.057489,0.059257,0.058507,0.058480,0.057623,0.057012,0.056648,0.055519,0.053704,0.054226,0.052594,0.052317,0.051753,0.049379,0.048153,0.048341,0.046448,0.046824,0.047391,0.047047,0.046338,0.045785,0.044450,0.041048,0.038688,0.038805,0.037477,0.037757,0.036307,0.030837,0.031721,0.030700,0.029639,0.022473,0.020863,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
179200.00,0.202918,0.075423,0.072943,0.071690,0.065529,0.065649,0.065900,0.059980,0.057572,0.059298,0.058540,0.058489,0.057656,0.057037,0.056699,0.055539,0.053741,0.054240,0.052644,0.052340,0.051777,0.049382,0.048175,0.048348,0.046526,0.046860,0.047401,0.047060,0.046371,0.045804,0.044464,0.041132,0.038705,0.038824,0.037512,0.037766,0.036346,0.030877,0.031723,0.030700,0.029658,0.022594,0.020897,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
180000.00,0.203098,0.075472,0.072997,0.071785,0.065675,0.065696,0.065957,0.060032,0.057654,0.059338,0.058573,0.058498,0.057689,0.057061,0.056748,0.055559,0.053778,0.054255,0.052693,0.052363,0.051800,0.049384,0.048197,0.048356,0.046602,0.046897,0.047410,0.047072,0.046404,0.045822,0.044477,0.041216,0.038722,0.038842,0.037548,0.037775,0.036384,0.030917,0.031726,0.030700,0.029677,0.022713,0.020931,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
180800.00,0.203276,0.075521,0.073050,0.071879,0.065820,0.065742,0.066014,0.060082,0.057735,0.059378,0.058606,0.058507,0.057721,0.057085,0.056798,0.055578,0.053814,0.054269,0.052742,0.052386,0.051823,0.049387,0.048218,0.048363,0.046678,0.046933,0.047419,0.047085,0.046436,0.045841,0.044491,0.041298,0.038739,0.038861,0.037583,0.037784,0.036423,0.030957,0.031728,0.030700,0.029695,0.022832,0.020964,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
181600.00,0.203453,0.075569,0.073102,0.071972,0.065964,0.065788,0.066071,0.060133,0.057816,0.059418,0.058639,0.058515,0.057753,0.057125,0.056847,0.055598,0.053850,0.054283,0.052790,0.052409,0.051846,0.049390,0.048239,0.048370,0.046753,0.046968,0.047428,0.047097,0.046468,0.045859,0.044504,0.041380,0.038756,0.038879,0.037618,0.037793,0.036460,0.030997,0.031731,0.030700,0.029713,0.022949,0.020998,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
182400.00,0.203629,0.075645,0.073155,0.072064,0.066107,0.065834,0.066127,0.060182,0.057895,0.059457,0.058671,0.058524,0.057785,0.057175,0.056895,0.055617,0.053886,0.054298,0.052838,0.052431,0.051868,0.049393,0.048260,0.048377,0.046827,0.047003,0.047438,0.047110,0.046500,0.045877,0.044517,0.041462,0.038772,0.038897,0.037653,0.037802,0.036498,0.031036,0.031733,0.030700,0.029731,0.023066,0.021031,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183200.00,0.203872,0.075727,0.073206,0.072155,0.066248,0.065879,0.066176,0.060232,0.057974,0.059496,0.058703,0.058533,0.057817,0.057224,0.056938,0.055636,0.053921,0.054312,0.052885,0.052453,0.051891,0.049395,0.048280,0.048384,0.046901,0.047038,0.047447,0.047122,0.046527,0.045895,0.044530,0.041542,0.038788,0.038911,0.037687,0.037807,0.036535,0.031074,0.031736,0.030700,0.029747,0.023181,0.021063,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184000.00,0.204318,0.075809,0.073258,0.072246,0.066389,0.065923,0.066203,0.060281,0.058053,0.059535,0.058735,0.058541,0.057848,0.057273,0.056962,0.055655,0.053957,0.054325,0.052932,0.052475,0.051913,0.049398,0.048301,0.048391,0.046974,0.047073,0.047455,0.047134,0.046540,0.045913,0.044543,0.041622,0.038804,0.038914,0.037721,0.037802,0.036572,0.031113,0.031738,0.030700,0.029753,0.023296,0.021096,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
184800.00,0.204762,0.075890,0.073308,0.072336,0.066528,0.065968,0.066230,0.060329,0.058145,0.059574,0.058766,0.058550,0.057879,0.057322,0.056986,0.055674,0.053991,0.054339,0.052979,0.052497,0.051935,0.049400,0.048321,0.048398,0.047047,0.047107,0.047464,0.047146,0.046552,0.045931,0.044556,0.041701,0.038820,0.038917,0.037754,0.037797,0.036608,0.031151,0.031741,0.030700,0.029758,0.023409,0.021128,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185600.00,0.205202,0.075970,0.073359,0.072425,0.066666,0.066012,0.066258,0.060378,0.058272,0.059612,0.058797,0.058558,0.057909,0.057370,0.057009,0.055693,0.054026,0.054353,0.053025,0.052518,0.051957,0.049403,0.048341,0.048405,0.047118,0.047141,0.047473,0.047158,0.046565,0.045948,0.044568,0.041780,0.038836,0.038919,0.037788,0.037792,0.036644,0.031188,0.031743,0.030700,0.029764,0.023522,0.021160,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186400.00,0.205640,0.076049,0.073409,0.072513,0.066802,0.066055,0.066284,0.060425,0.058397,0.059649,0.058828,0.058567,0.057940,0.057418,0.057033,0.055711,0.054060,0.054366,0.053071,0.052540,0.051979,0.049406,0.048361,0.048412,0.047190,0.047175,0.047482,0.047169,0.046577,0.045966,0.044581,0.041857,0.038852,0.038922,0.037821,0.037787,0.036680,0.031226,0.031745,0.030700,0.029770,0.023633,0.021191,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
187200.00,0.206075,0.076128,0.073458,0.072601,0.066938,0.066098,0.066311,0.060473,0.058522,0.059687,0.058859,0.058575,0.057970,0.057465,0.057056,0.055730,0.054094,0.054380,0.053116,0.052561,0.052000,0.049408,0.048381,0.048419,0.047260,0.047208,0.047490,0.047181,0.046590,0.045983,0.044593,0.041934,0.038868,0.038925,0.037854,0.037782,0.036716,0.031263,0.031748,0.030700,0.029776,0.023744,0.021223,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188000.00,0.206506,0.076206,0.073507,0.072688,0.067072,0.066141,0.066337,0.060520,0.058645,0.059724,0.058889,0.058583,0.058000,0.057512,0.057079,0.055748,0.054128,0.054393,0.053161,0.052582,0.052021,0.049411,0.048401,0.048426,0.047330,0.047241,0.047499,0.047193,0.046602,0.046000,0.044606,0.042011,0.038883,0.038927,0.037886,0.037777,0.036751,0.031300,0.031750,0.030700,0.029782,0.023853,0.021254,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188800.00,0.206935,0.076284,0.073556,0.072774,0.067205,0.066184,0.066363,0.060566,0.058767,0.059761,0.058919,0.058591,0.058030,0.057559,0.057102,0.055766,0.054161,0.054406,0.053206,0.052603,0.052042,0.049413,0.048420,0.048432,0.047400,0.047274,0.047507,0.047204,0.046614,0.046017,0.044618,0.042087,0.038898,0.038930,0.037919,0.037772,0.036786,0.031336,0.031753,0.030700,0.029787,0.023962,0.021284,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
189600.00,0.207361,0.076361,0.073604,0.072859,0.067337,0.066226,0.066389,0.060612,0.058889,0.059797,0.058949,0.058599,0.058059,0.057605,0.057125,0.055784,0.054194,0.054419,0.053250,0.052623,0.052063,0.049416,0.048440,0.048439,0.047469,0.047307,0.047516,0.047216,0.046626,0.046034,0.044630,0.042162,0.038914,0.038933,0.037951,0.037767,0.036821,0.031372,0.031755,0.030700,0.029793,0.024070,0.021315,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
190400.00,0.207784,0.076437,0.073652,0.072944,0.067468,0.066268,0.066415,0.060658,0.059009,0.059833,0.058979,0.058607,0.058088,0.057651,0.057147,0.055801,0.054227,0.054432,0.053294,0.052644,0.052084,0.049418,0.048459,0.048445,0.047537,0.047339,0.047524,0.047227,0.046637,0.046050,0.044642,0.042236,0.038929,0.038935,0.037982,0.037762,0.036855,0.031408,0.031757,0.030700,0.029799,0.024176,0.021345,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
191200.00,0.208204,0.076513,0.073700,0.073028,0.067598,0.066309,0.066441,0.060703,0.059128,0.059869,0.059008,0.058615,0.058117,0.057696,0.057170,0.055819,0.054259,0.054445,0.053338,0.052664,0.052105,0.049421,0.048478,0.048452,0.047605,0.047371,0.047532,0.047238,0.046649,0.046067,0.044654,0.042310,0.038944,0.038938,0.038014,0.037758,0.036889,0.031444,0.031759,0.030700,0.029804,0.024282,0.021375,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192000.00,0.208622,0.076587,0.073747,0.073111,0.067727,0.066350,0.066466,0.060748,0.059246,0.059905,0.059037,0.058623,0.058146,0.057741,0.057191,0.055836,0.054292,0.054458,0.053381,0.052684,0.052125,0.049423,0.048497,0.048458,0.047672,0.047403,0.047541,0.047249,0.046661,0.046083,0.044666,0.042384,0.038958,0.038940,0.038045,0.037753,0.036923,0.031479,0.031762,0.030700,0.029810,0.024387,0.021405,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192800.00,0.209037,0.076662,0.073794,0.073193,0.067854,0.066391,0.066491,0.060793,0.059363,0.059940,0.059066,0.058631,0.058174,0.057786,0.057213,0.055854,0.054324,0.054470,0.053424,0.052704,0.052145,0.049425,0.048515,0.048465,0.047738,0.047435,0.047549,0.047260,0.046672,0.046100,0.044678,0.042456,0.038973,0.038943,0.038076,0.037748,0.036956,0.031514,0.031764,0.030700,0.029815,0.024492,0.021434,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
193600.00,0.209449,0.076736,0.073840,0.073275,0.067981,0.066431,0.066516,0.060837,0.059480,0.059975,0.059095,0.058638,0.058202,0.057830,0.057235,0.055871,0.054355,0.054483,0.053466,0.052724,0.052165,0.049428,0.048534,0.048471,0.047805,0.047466,0.047557,0.047271,0.046684,0.046116,0.044690,0.042528,0.038988,0.038945,0.038107,0.037744,0.036990,0.031548,0.031766,0.030700,0.029821,0.024595,0.021463,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194400.00,0.209858,0.076809,0.073886,0.073356,0.068107,0.066471,0.066540,0.060881,0.059595,0.060009,0.059123,0.058646,0.058230,0.057874,0.057257,0.055888,0.054387,0.054495,0.053508,0.052744,0.052185,0.049430,0.048552,0.048477,0.047870,0.047497,0.047565,0.047282,0.046695,0.046132,0.044701,0.042600,0.039002,0.038948,0.038137,0.037739,0.037023,0.031583,0.031768,0.030700,0.029826,0.024698,0.021492,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195200.00,0.210265,0.076881,0.073931,0.073437,0.068231,0.066511,0.066565,0.060925,0.059709,0.060044,0.059152,0.058654,0.058258,0.057917,0.057278,0.055905,0.054418,0.054508,0.053550,0.052763,0.052205,0.049432,0.048571,0.048484,0.047935,0.047528,0.047573,0.047293,0.046706,0.046148,0.044713,0.042671,0.039016,0.038950,0.038167,0.037734,0.037055,0.031617,0.031770,0.030700,0.029831,0.024799,0.021521,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
196000.00,0.210669,0.076953,0.073977,0.073517,0.068355,0.066550,0.066589,0.060968,0.059823,0.060078,0.059180,0.058661,0.058286,0.057961,0.057299,0.055921,0.054449,0.054520,0.053591,0.052783,0.052224,0.049435,0.048589,0.048490,0.047999,0.047558,0.047581,0.047303,0.046717,0.046163,0.044724,0.042741,0.039031,0.038953,0.038197,0.037730,0.037088,0.031651,0.031773,0.030700,0.029837,0.024900,0.021550,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
196800.00,0.211070,0.077024,0.074021,0.073596,0.068477,0.066589,0.066613,0.061011,0.059935,0.060112,0.059207,0.058669,0.058313,0.058003,0.057320,0.055938,0.054480,0.054532,0.053633,0.052802,0.052244,0.049437,0.048607,0.048496,0.048063,0.047588,0.047588,0.047314,0.046728,0.046179,0.044735,0.042811,0.039045,0.038955,0.038227,0.037725,0.037120,0.031684,0.031775,0.030700,0.029842,0.025000,0.021578,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
197600.00,0.211469,0.077095,0.074066,0.073675,0.068599,0.066628,0.066637,0.061053,0.060047,0.060145,0.059235,0.058676,0.058340,0.058046,0.057341,0.055954,0.054510,0.054544,0.053673,0.052821,0.052263,0.049439,0.048624,0.048502,0.048127,0.047618,0.047596,0.047324,0.046739,0.046194,0.044746,0.042880,0.039059,0.038958,0.038256,0.037721,0.037152,0.031717,0.031777,0.030700,0.029847,0.025099,0.021606,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
198400.00,0.211865,0.077165,0.074110,0.073752,0.068719,0.066666,0.066661,0.061095,0.060158,0.060179,0.059262,0.058683,0.058367,0.058088,0.057362,0.055971,0.054540,0.054556,0.053714,0.052840,0.052282,0.049442,0.048642,0.048508,0.048190,0.047648,0.047604,0.047335,0.046750,0.046210,0.044758,0.042949,0.039073,0.038960,0.038285,0.037716,0.037183,0.031750,0.031779,0.030700,0.029852,0.025198,0.021634,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
199200.00,0.212259,0.077235,0.074154,0.073830,0.068839,0.066705,0.066684,0.061137,0.060267,0.060212,0.059289,0.058691,0.058394,0.058130,0.057383,0.055987,0.054570,0.054568,0.053754,0.052858,0.052301,0.049444,0.048659,0.048514,0.048252,0.047678,0.047611,0.047345,0.046761,0.046225,0.044769,0.043017,0.039086,0.038963,0.038314,0.037712,0.037215,0.031783,0.031781,0.030700,0.029857,0.025295,0.021662,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
200000.00,0.212650,0.077304,0.074197,0.073906,0.068958,0.066742,0.066708,0.061178,0.060376,0.060244,0.059316,0.058698,0.058420,0.058171,0.057403,0.056003,0.054600,0.054579,0.053794,0.052877,0.052320,0.049446,0.048677,0.048520,0.048314,0.047707,0.047619,0.047355,0.046772,0.046240,0.044780,0.043084,0.039100,0.038965,0.038343,0.037708,0.037246,0.031816,0.031783,0.030700,0.029862,0.025392,0.021689,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
